,cost,feasible,status,costs,actions,upperbound,lowerbound,gap,iterations,nodes_processed,nodes_remaining,runtime,total_cost
616,0.20666658206062394,True,integer optimal solution,"[ 0.      0.      0.      0.203   0.0553 -0.     -0.      0.     -0.
 -0.      0.      0.063   0.2067  0.1057 -0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.     -0.      0.    ]","[ 0.000e+00  0.000e+00  0.000e+00 -3.200e+01 -2.279e+03  0.000e+00
 -0.000e+00  0.000e+00 -0.000e+00 -0.000e+00  0.000e+00  1.000e+00
  1.000e+00  1.000e+00 -0.000e+00  0.000e+00  0.000e+00  0.000e+00
  0.000e+00  1.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 -0.000e+00  0.000e+00]",0.20676207815914346,0.20676207815914346,0.0,58,0,0,0.015625,0.689006678671936
618,0.10566663382503759,True,integer optimal solution,"[ 0.      0.      0.      0.0364  0.     -0.      0.      0.     -0.
 -0.      0.      0.      0.      0.1057  0.      0.      0.      0.
  0.0387  0.0553  0.      0.      0.      0.     -0.      0.    ]","[ 0.  0.  0. -3.  0.  0.  0.  0. -0. -0.  0.  0.  0.  1.  0.  0.  0.  0.
 -1.  1.  0.  0.  0.  0. -0.  0.]",0.10580685528247967,0.10580685528247967,0.0,34,0,0,0.0,0.2360915954052618
619,0.05533332054283324,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.      0.      0.     -0.
 -0.      0.     -0.     -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0. -0.  0. -0. -0.  0. -0. -0. -0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.055710029670657676,0.055710029670657676,0.0,35,0,0,0.015625,0.05533332054283324
622,0.13266662116747582,True,integer optimal solution,"[0.     0.     0.     0.0357 0.     0.     0.     0.     0.     0.
 0.     0.063  0.     0.1057 0.     0.     0.     0.1327 0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0. -6.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0. -1.
  0.  1.  0.  0.  0.  0.  0.  0.]",0.13295333328959813,0.13295333328959813,0.0,58,0,0,0.0,0.3923196551976357
623,0.18265620610522268,True,integer optimal solution,"[ 0.      0.      0.      0.1785  0.1827 -0.     -0.      0.      0.1197
 -0.      0.      0.063  -0.      0.1057  0.      0.      0.      0.
  0.      0.0553  0.      0.      0.     -0.     -0.      0.    ]","[   0.    0.    0.   -4. -638.    0.   -0.    0.    1.   -0.    0.    1.
   -0.    1.    0.    0.    0.    0.    0.    1.    0.    0.    0.    0.
   -0.    0.]",0.18659374603834866,0.1865937460383487,0.0,66,7,0,0.015625,0.7048552311585234
624,0.06299998452436384,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.063  0.     0.     0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0.  0.  0. -0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.]",0.06372234351186495,0.06372234351186495,0.0,36,0,0,0.0,0.11833330506719741
630,0.055333320542833256,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0. -0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.]",0.055549225487407865,0.055549225487407865,0.0,30,0,0,0.015625,0.05533332054283324
631,0.06299998452436428,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.063  0.     0.     0.     0.0487 0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0. -1.  0. -0.
  0.  1.  0.  0.  0.  0.  0.  0.]",0.0637782532538908,0.0637782532538908,0.0,36,0,0,0.0,0.16699996114665128
632,0.1056666338250376,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.1057 0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  1.  0.  0.  0. -0.  0.  0.]",0.10656300599795525,0.10656300599795525,0.0,44,0,0,0.0,0.16099995436787085
633,0.1056666338250376,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.063  0.     0.1057 0.     0.     0.     0.     0.0387 0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0. -0.  0. -0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.
 -1.  1.  0.  0.  0. -0.  0.  0.]",0.1071258012208755,0.1071258012208755,0.0,3,0,0,0.0,0.26266659802170067
634,0.1056666338250376,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.1057 0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  1.  0.  0.  0. -0.  0.  0.]",0.10708042740953472,0.10708042740953472,0.0,28,0,0,0.0,0.16099995436787085
637,0.06299998452436417,True,integer optimal solution,"[ 0.      0.      0.      0.0627  0.0466 -0.      0.     -0.     -0.
  0.      0.      0.063  -0.     -0.     -0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.      0.      0.    ]","[ 0.000e+00  0.000e+00  0.000e+00 -1.700e+01 -6.981e+03  0.000e+00
  0.000e+00  0.000e+00 -0.000e+00  0.000e+00  0.000e+00  1.000e+00
 -0.000e+00 -0.000e+00 -0.000e+00  0.000e+00  0.000e+00  0.000e+00
  0.000e+00  1.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
  0.000e+00  0.000e+00]",0.06300823231176791,0.06300823231176791,0.0,53,0,0,0.0,0.2276995505106848
638,0.05533332054283324,True,integer optimal solution,"[ 0.      0.      0.      0.0493  0.0396  0.     -0.      0.      0.
 -0.      0.     -0.     -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.     -0.     -0.      0.    ]","[   0.    0.    0.   -1. -135.    0.   -0.    0.    0.   -0.    0.   -0.
   -0.   -0.    0.    0.    0.    0.    0.    1.    0.    0.    0.    0.
   -0.    0.]",0.056304997297905814,0.05630499729790582,0.0,38,0,0,0.0,0.14430863631778104
639,0.10566663382503758,True,integer optimal solution,"[ 0.      0.      0.      0.045   0.      0.      0.     -0.      0.
  0.      0.     -0.     -0.      0.1057 -0.      0.      0.     -0.
  0.      0.0553  0.      0.      0.      0.      0.      0.    ]","[ 0.  0.  0. -6.  0.  0. -0.  0.  0.  0.  0. -0. -0.  1. -0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.]",0.10582183211392385,0.10582183211392385,0.0,45,0,0,0.0,0.2059681156330332
640,0.1056666338250376,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.1057 0.     0.     0.     0.     0.     0.0553
 0.     0.     0.059  0.     0.     0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  1.  0.  0. -1.  0.  0.  0.]",0.10674615469347246,0.10674615469347246,0.0,41,0,0,0.0,0.21999994031254644
641,0.05533332054283324,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.      0.     -0.     -0.
 -0.      0.     -0.     -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.      0.      0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0. -0. -0.  0. -0. -0. -0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.]",0.055776512958154535,0.055776512958154535,0.0,28,0,0,0.0,0.05533332054283324
645,0.20433325003384617,True,integer optimal solution,"[ 0.      0.      0.      0.1266  0.1225 -0.      0.     -0.     -0.
  0.      0.      0.063  -0.      0.1057 -0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.2043 -0.      0.    ]","[ 0.000e+00  0.000e+00  0.000e+00 -1.000e+01 -3.172e+03 -0.000e+00
  0.000e+00  0.000e+00 -0.000e+00  0.000e+00  0.000e+00  1.000e+00
 -0.000e+00  1.000e+00 -0.000e+00  0.000e+00  0.000e+00  0.000e+00
  0.000e+00  1.000e+00  0.000e+00  0.000e+00  0.000e+00 -1.000e+00
 -0.000e+00  0.000e+00]",0.20482373427481998,0.20482373427482,0.0,57,0,0,0.0,0.6773935647396391
646,0.0784825841365624,True,integer optimal solution,"[ 0.      0.      0.      0.0563  0.0785 -0.     -0.     -0.     -0.
 -0.      0.      0.063  -0.     -0.      0.      0.      0.      0.
  0.      0.      0.      0.      0.      0.     -0.      0.    ]","[   0.    0.    0.   -4. -879.    0.   -0.    0.   -0.   -0.    0.    1.
   -0.   -0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   -0.    0.]",0.07864279198483412,0.07864279198483412,0.0,52,0,0,0.0,0.19774926836883544
648,0.10762934084821563,True,integer optimal solution,"[ 0.      0.      0.      0.1076  0.0646  0.     -0.      0.      0.
 -0.      0.      0.     -0.      0.1057  0.      0.      0.     -0.
  0.      0.0553  0.      0.      0.      0.      0.      0.    ]","[   0.    0.    0.   -3. -279.    0.   -0.    0.    0.   -0.    0.    0.
   -0.    1.    0.    0.    0.    0.    0.    1.    0.    0.    0.    0.
    0.    0.]",0.10772004907509228,0.10772004907509228,0.0,38,0,0,0.0,0.3332195590136043
649,0.05533332054283324,True,integer optimal solution,"[ 0.      0.      0.      0.0493  0.      0.      0.      0.      0.
 -0.      0.     -0.     -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.     -0.      0.    ]","[ 0.  0.  0. -1.  0.  0.  0.  0.  0. -0.  0. -0. -0. -0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.05548886961354218,0.05548886961354218,0.0,32,0,0,0.015625,0.10465887387717956
650,0.06299998452436384,True,integer optimal solution,"[ 0.      0.      0.      0.0563  0.0059  0.      0.      0.     -0.
  0.      0.      0.063  -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.      0.      0.    ]","[   0.    0.    0.  -10. -184.    0.   -0.    0.   -0.    0.    0.    1.
   -0.   -0.    0.    0.    0.    0.    0.    1.    0.    0.    0.    0.
    0.    0.]",0.06306352209507127,0.06306352209507127,0.0,42,0,0,0.0,0.18056938155988966
651,0.06299998452436417,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.      0.      0.     -0.
 -0.      0.      0.063  -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0. -0.  0. -0. -0.  0.  1. -0. -0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.06310735073833086,0.06310735073833086,0.0,41,0,0,0.0,0.11833330506719741
653,0.018784916238576366,True,integer optimal solution,"[ 0.      0.      0.      0.      0.     -0.      0.      0.0188 -0.
  0.      0.     -0.      0.     -0.     -0.      0.      0.      0.
  0.     -0.      0.      0.      0.      0.      0.      0.    ]","[ 0.  0.  0.  0.  0.  0.  0. -2. -0.  0.  0. -0.  0. -0. -0.  0.  0.  0.
  0. -0.  0.  0.  0.  0.  0.  0.]",0.018798160628375988,0.018798160628375988,0.0,33,0,0,0.0,0.018784916238576366
655,0.05533332054283413,True,integer optimal solution,"[ 0.      0.      0.      0.      0.0292  0.      0.      0.     -0.
 -0.      0.     -0.     -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.     -0.      0.     -0.      0.    ]","[   0.    0.    0.    0. -269.    0.    0.    0.   -0.   -0.    0.   -0.
   -0.   -0.    0.    0.    0.    0.    0.    1.    0.    0.    0.    0.
   -0.    0.]",0.05580141154959805,0.05580141154959806,0.0,30,0,0,0.0,0.08457753977416527
656,0.05533332054283324,True,integer optimal solution,"[ 0.      0.      0.      0.      0.0201  0.      0.      0.      0.
 -0.      0.     -0.     -0.     -0.      0.      0.      0.     -0.
  0.      0.0553  0.      0.      0.      0.      0.      0.    ]","[  0.   0.   0.   0. -82.   0.   0.   0.   0.  -0.   0.  -0.  -0.  -0.
   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.]",0.056047828996553244,0.056047828996553244,0.0,33,0,0,0.0,0.075399222364862
657,0.055333320542832354,True,integer optimal solution,"[ 0.      0.      0.      0.      0.0315  0.     -0.      0.     -0.
  0.      0.     -0.     -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.      0.      0.    ]","[ 0.000e+00  0.000e+00  0.000e+00  0.000e+00 -2.102e+03  0.000e+00
 -0.000e+00  0.000e+00 -0.000e+00  0.000e+00  0.000e+00 -0.000e+00
 -0.000e+00 -0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
  0.000e+00  1.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
  0.000e+00  0.000e+00]",0.0553425098624851,0.0553425098624851,0.0,40,0,0,0.0,0.08687348288181185
658,0.10566663382503805,True,integer optimal solution,"[ 0.      0.      0.      0.0217  0.0088 -0.     -0.     -0.     -0.
 -0.      0.      0.063  -0.      0.1057  0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.     -0.      0.    ]","[   0.    0.    0.   -2. -103.    0.   -0.    0.   -0.   -0.    0.    1.
   -0.    1.    0.    0.    0.    0.    0.    1.    0.    0.    0.    0.
   -0.    0.]",0.1061880512532807,0.1061880512532807,0.0,7,0,0,0.0,0.25455099702866035
660,0.10566663382503762,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.      0.      0.     -0.
 -0.      0.      0.     -0.      0.1057  0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0. -0. -0.  0.  0. -0.  1.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.10731176776523108,0.10731176776523108,0.0,25,0,0,0.0,0.16099995436787085
661,0.06299998452436417,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.      0.      0.     -0.
 -0.      0.      0.063  -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0. -0.  0. -0. -0.  0.  1. -0. -0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.06382496926349487,0.06382496926349487,0.0,35,0,0,0.015625,0.11833330506719741
663,0.05533332054283324,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.      0.     -0.     -0.
  0.      0.     -0.     -0.     -0.     -0.      0.      0.      0.
  0.      0.0553  0.      0.     -0.      0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0. -0.  0. -0.  0.  0. -0. -0. -0. -0.  0.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.05562329921295256,0.05562329921295256,0.0,35,0,0,0.0,0.05533332054283324
665,0.05899998594467526,True,integer optimal solution,"[0.     0.     0.     0.     0.0051 0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.0387 0.0553
 0.     0.     0.059  0.     0.     0.    ]","[   0.    0.    0.    0. -126.    0.    0.   -0.    0.    0.    0.    0.
    0.    0.    0.    0.    0.   -0.   -1.    1.    0.    0.   -1.    0.
    0.    0.]",0.059181712639108396,0.059181712639108396,0.0,48,0,0,0.0,0.15814016730104252
666,0.010068715730252253,True,integer optimal solution,"[ 0.      0.      0.      0.0101  0.      0.      0.      0.      0.
  0.      0.     -0.      0.      0.      0.     -0.      0.      0.
  0.     -0.      0.      0.      0.      0.     -0.      0.    ]","[ 0.  0.  0. -1.  0.  0. -0.  0.  0.  0.  0. -0.  0.  0.  0.  0.  0.  0.
  0. -0.  0.  0.  0.  0. -0.  0.]",0.0100946428536413,0.0100946428536413,0.0,22,0,0,0.0,0.010068715730252253
667,0.06299998452436419,True,integer optimal solution,"[ 0.      0.      0.      0.039   0.      0.      0.      0.     -0.
 -0.      0.      0.063  -0.     -0.      0.      0.0487  0.      0.
  0.      0.0553  0.      0.      0.      0.     -0.      0.    ]","[ 0.  0.  0. -7.  0.  0. -0.  0. -0. -0.  0.  1. -0. -0.  0. -1.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.0631762324902519,0.06317623249025192,0.0,41,0,0,0.0,0.20600635007039747
672,0.010739366857222987,True,integer optimal solution,"[ 0.      0.      0.      0.0107  0.0057 -0.      0.      0.     -0.
  0.      0.     -0.     -0.     -0.      0.      0.      0.      0.
  0.     -0.      0.      0.      0.      0.      0.      0.    ]","[   0.    0.    0.   -8. -452.    0.    0.    0.   -0.    0.    0.   -0.
   -0.   -0.    0.    0.    0.    0.    0.   -0.    0.    0.    0.    0.
    0.    0.]",0.010742056118647926,0.010742056118647926,0.0,29,0,0,0.0,0.01647046446054956
674,0.05533332054283324,True,integer optimal solution,"[ 0.      0.      0.      0.      0.0233  0.      0.      0.      0.
 -0.      0.     -0.      0.      0.     -0.      0.      0.     -0.
  0.      0.0553  0.      0.      0.     -0.     -0.      0.    ]","[   0.    0.    0.    0. -118.    0.   -0.    0.    0.   -0.    0.   -0.
    0.    0.   -0.    0.    0.    0.    0.    1.    0.    0.    0.    0.
   -0.    0.]",0.05569487264369947,0.055694872643699475,0.0,41,0,0,0.0,0.07861415417136153
677,0.1056666338250376,True,integer optimal solution,"[ 0.      0.      0.      0.0169  0.0447 -0.     -0.      0.     -0.
 -0.      0.      0.063   0.      0.1057  0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.     -0.      0.    ]","[   0.    0.    0.  -22. -925.    0.    0.    0.   -0.   -0.    0.    1.
    0.    1.    0.    0.    0.    0.    0.    1.    0.    0.    0.    0.
   -0.    0.]",0.10566663792181287,0.10566663792181287,0.0,55,0,0,0.0,0.28562033604250536
678,0.06299998452436417,True,integer optimal solution,"[ 0.      0.      0.      0.0365  0.      0.      0.      0.     -0.
 -0.      0.      0.063  -0.     -0.      0.      0.      0.     -0.
  0.      0.0553  0.      0.      0.      0.      0.      0.    ]","[ 0.  0.  0. -1.  0.  0.  0.  0. -0. -0.  0.  1. -0. -0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.]",0.06363587340116664,0.06363587340116664,0.0,36,0,0,0.0,0.15487255022701796
679,0.06299998452436428,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.063  0.     0.     0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0. -0.  0.  0.]",0.0637231942557823,0.0637231942557823,0.0,37,0,0,0.0,0.11833330506719741
681,0.05533332054283324,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.      0.      0.     -0.
  0.      0.      0.     -0.      0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0. -0.  0.  0.  0. -0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.05579603703395543,0.05579603703395543,0.0,29,0,0,0.0,0.05533332054283324
682,0.13266662116747582,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.1057 0.     0.     0.     0.1327 0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0.  0.  0. -0.  0.  0.  0.  0.  0.  1.  0.  0.  0. -1.
  0.  1.  0.  0.  0.  0.  0.  0.]",0.13403415256809173,0.13403415256809173,0.0,38,0,0,0.0,0.2936665755353467
683,0.05533332054283324,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.     -0.      0.0188 -0.
  0.      0.     -0.     -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.     -0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0. -0. -1. -0.  0.  0. -0. -0. -0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.05535044982874651,0.05535044982874651,0.0,42,0,0,0.0,0.07411895225467713
684,0.03018565969928122,True,integer optimal solution,"[ 0.      0.      0.      0.0288  0.0302  0.     -0.     -0.      0.
  0.      0.     -0.      0.     -0.     -0.      0.      0.      0.
  0.     -0.      0.      0.      0.      0.      0.      0.    ]","[    0.     0.     0.    -2. -1875.     0.    -0.     0.     0.     0.
     0.    -0.     0.    -0.    -0.     0.     0.     0.     0.    -0.
     0.     0.     0.     0.     0.     0.]",0.03020289013335953,0.03020289013335953,0.0,54,0,0,0.015625,0.058963384909906824
